date,open,high,low,close,volume
2017-01-03,0.0,0.0,0.0,8.59,0
2017-01-04,0.0,0.0,0.0,8.52,0
2017-01-05,0.0,0.0,0.0,8.38,7
2017-01-06,0.0,0.0,0.0,8.74,0
2017-01-09,0.0,0.0,0.0,8.58,0
2017-01-10,0.0,0.0,0.0,8.58,0
2017-01-11,0.0,0.0,0.0,8.7,0
2017-01-12,0.0,0.0,0.0,8.59,0
2017-01-13,0.0,0.0,0.0,8.62,0
2017-01-17,0.0,0.0,0.0,8.47,0
2017-01-18,0.0,0.0,0.0,8.5,0
2017-01-19,0.0,0.0,0.0,8.69,0
2017-01-20,0.0,0.0,0.0,8.47,0
2017-01-23,0.0,0.0,0.0,8.66,0
2017-01-24,0.0,0.0,0.0,8.51,0
2017-01-25,0.0,0.0,0.0,8.52,0
2017-01-26,0.0,0.0,0.0,8.43,0
2017-01-27,0.0,0.0,0.0,8.4,0
2017-01-30,0.0,0.0,0.0,8.6,0
2017-01-31,0.0,0.0,0.0,8.76,0
2017-02-01,0.0,0.0,0.0,8.75,0
2017-02-02,0.0,0.0,0.0,8.56,0
2017-02-03,0.0,0.0,0.0,8.47,0
2017-02-06,0.0,0.0,0.0,8.75,0
2017-02-07,0.0,0.0,0.0,8.37,0
2017-02-08,0.0,0.0,0.0,8.67,0
2017-02-09,0.0,0.0,0.0,8.73,0
2017-02-10,0.0,0.0,0.0,8.57,0
2017-02-13,0.0,0.0,0.0,8.59,0
2017-02-14,0.0,0.0,0.0,8.77,0
2017-02-15,0.0,0.0,0.0,8.52,0
2017-02-16,0.0,0.0,0.0,8.52,0
2017-02-17,0.0,0.0,0.0,8.47,0
2017-03-06,12.01,11.69,11.94,12.12,102
2017-03-07,0.0,0.0,0.0,12.13,0
2017-03-08,0.0,0.0,0.0,11.97,0
2017-03-09,0.0,0.0,0.0,11.6,0
2017-03-10,0.0,0.0,0.0,11.67,0
2017-03-13,0.0,0.0,0.0,11.78,0
2017-03-14,0.0,0.0,0.0,12.1,0
2017-03-15,0.0,0.0,0.0,11.61,0
2017-03-16,0.0,0.0,0.0,11.85,0
2017-03-17,11.3,11.2,11.3,11.4,3278
2017-03-20,0.0,0.0,0.0,11.7,0
2017-03-21,0.0,0.0,0.0,11.7,0
2017-03-22,0.0,0.0,0.0,11.7,0
2017-03-23,0.0,0.0,0.0,11.3,0
2017-03-24,0.0,0.0,0.0,11.5,0
2017-03-27,0.0,0.0,0.0,11.4,0
2017-03-28,0.0,0.0,0.0,11.5,0
2017-03-29,0.0,0.0,0.0,11.5,0
2017-03-30,0.0,0.0,0.0,11.5,0
2017-03-31,12.07,11.75,11.76,12.02,6788
2017-04-03,0.0,0.0,0.0,12.14,0
2017-04-04,0.0,0.0,0.0,12.21,0
2017-04-05,0.0,0.0,0.0,12.18,0
2017-04-06,0.0,0.0,0.0,11.71,0
2017-04-07,0.0,0.0,0.0,11.95,0
2017-04-10,0.0,0.0,0.0,12.22,0
2017-04-11,0.0,0.0,0.0,12.0,0
2017-04-12,0.0,0.0,0.0,11.85,0
2017-04-13,0.0,0.0,0.0,11.87,0
2017-04-17,0.0,0.0,0.0,11.84,0
