date,open,high,low,close,volume
2017-01-03,0.256,0.248,0.253,0.256,9102
2017-01-04,0.0,0.0,0.0,0.247,0
2017-01-05,0.0,0.0,0.0,0.246,0
2017-01-06,0.0,0.0,0.0,0.247,0
2017-01-09,0.0,0.0,0.0,0.257,0
2017-01-10,0.0,0.0,0.0,0.251,129
2017-01-11,0.0,0.0,0.0,0.25,0
2017-01-12,0.0,0.0,0.0,0.249,0
2017-01-13,0.0,0.0,0.0,0.256,0
2017-01-17,0.34,0.34,0.29,0.28,49937
2017-01-18,0.294,0.3,0.29,0.28,37296
2017-01-19,0.277,0.29,0.268,0.28,121522
2017-01-20,0.309,0.3,0.301,0.3,8900
2017-01-23,0.36,0.36,0.36,0.35,5042
2017-01-24,0.0,0.0,0.0,0.34,0
2017-01-25,0.349,0.35,0.35,0.35,17754
2017-01-26,0.0,0.0,0.0,0.36,0
2017-01-27,0.4,0.4,0.4,0.4,10141
2017-01-30,0.46,0.46,0.47,0.46,10390
2017-01-31,0.46,0.502,0.47,0.49,31901
2017-02-01,0.5,0.5,0.5,0.5,6022
2017-02-02,0.5,0.57,0.5,0.55,66913
2017-02-03,0.54,0.53,0.53,0.54,8959
2017-02-06,0.0,0.0,0.0,0.54,0
2017-02-07,0.54,0.55,0.52,0.54,1505
2017-02-08,0.52,0.52,0.5,0.5,13504
2017-02-09,0.0,0.0,0.0,0.5,0
2017-02-10,0.0,0.0,0.0,0.5,0
2017-02-13,0.5,0.48,0.49,0.5,1037
2017-02-14,0.0,0.0,0.0,0.49,0
2017-02-15,0.57,0.55,0.57,0.56,7087
2017-02-16,0.57,0.58,0.55,0.57,11407
2017-02-17,0.0,0.0,0.0,0.55,0
2017-02-21,0.0,0.0,0.0,0.57,0
2017-02-22,0.0,0.0,0.0,0.57,0
2017-02-23,0.5,0.57,0.48,0.56,10094
2017-02-24,0.0,0.0,0.0,0.57,0
2017-02-27,0.0,0.0,0.0,0.57,0
2017-02-28,0.0,0.0,0.0,0.56,0
2017-03-01,0.4,0.4,0.4,0.4,513
2017-03-02,0.5,0.5,0.49,0.5,7863
2017-03-03,0.0,0.0,0.0,0.5,0
2017-03-06,0.48,0.48,0.48,0.47,3111
2017-03-07,0.0,0.0,0.0,0.48,0
2017-03-08,0.0,0.0,0.0,0.48,0
2017-03-09,0.45,0.45,0.43,0.43,7301
2017-03-10,0.0,0.0,0.0,0.42,0
2017-03-13,0.0,0.0,0.0,0.42,0
2017-03-14,0.42,0.42,0.399,0.387,9813
2017-03-15,0.468,0.472,0.479,0.476,4283
2017-03-16,0.0,0.0,0.0,0.472,0
